dataset,percent,iteration,metric,value
WARC,0.8,57,AP,0.8761311105842868
WARC,0.8,42,AP,0.8822189120760024
WARC,0.8,40,AP,0.8554264537004831
WARC,0.8,39,AP,0.8771373599311754
WARC,0.8,38,AP,0.8739004550337927
WARC,0.8,37,AP,0.863331887898629
WARC,0.8,36,AP,0.8736591936357264
WARC,0.8,35,AP,0.8756895615265815
WARC,0.8,34,AP,0.8765066709726971
WARC,0.8,33,AP,0.8745376963842448
WARC,0.8,32,AP,0.8724403731735053
WARC,0.8,31,AP,0.8790670447295398
WARC,0.8,30,AP,0.8813027248409193
WARC,0.8,29,AP,0.870304622830278
WARC,0.8,28,AP,0.8687367893098004
WARC,0.8,27,AP,0.8818882021671594
WARC,0.8,41,AP,0.8542571884041327
WARC,0.8,58,AP,0.8816657230992133
WARC,0.8,59,AP,0.8728069317767436
WARC,0.8,60,AP,0.880293230993396
WARC,0.8,91,AP,0.872068170133557
WARC,0.8,90,AP,0.8807496131468705
WARC,0.8,89,AP,0.8790677624375007
WARC,0.8,88,AP,0.8789600490775935
WARC,0.8,87,AP,0.8733499718918315
WARC,0.8,86,AP,0.8808066402346043
WARC,0.8,85,AP,0.8792722378809795
WARC,0.8,84,AP,0.8800042817284912
WARC,0.8,83,AP,0.8703393679958953
WARC,0.8,82,AP,0.8679799075118653
WARC,0.8,81,AP,0.8640932240295365
WARC,0.8,80,AP,0.8666394519016005
WARC,0.8,79,AP,0.8802615815680744
WARC,0.8,78,AP,0.8744473854393877
WARC,0.8,77,AP,0.8672881601966689
WARC,0.8,76,AP,0.8797371933877048
WARC,0.8,75,AP,0.8779281487349895
WARC,0.8,61,AP,0.8714143302892786
WARC,0.8,62,AP,0.8645847450587008
WARC,0.8,63,AP,0.8776452748519915
WARC,0.8,64,AP,0.8597322140391094
WARC,0.8,65,AP,0.8739753967950913
WARC,0.8,66,AP,0.8739542423673424
WARC,0.9,60,AP,0.8820218067391304
WARC,0.8,67,AP,0.8786297224836254
WARC,0.8,69,AP,0.8807826434470496
WARC,0.8,70,AP,0.8652277654150843
WARC,0.8,71,AP,0.8678905759540219
WARC,0.8,72,AP,0.8584150411090467
WARC,0.8,73,AP,0.8714223261651391
WARC,0.8,74,AP,0.8555478790691669
WARC,0.8,68,AP,0.8815135716283474
WARC,0.9,61,AP,0.8790938216562911
WARC,0.9,62,AP,0.8830074215621734
WARC,0.9,63,AP,0.8838032921410838
WARC,1.0,62,AP,0.8849556477727967
WARC,1.0,61,AP,0.8849556477727967
WARC,1.0,60,AP,0.8849556477727967
WARC,1.0,59,AP,0.8849556477727967
WARC,1.0,58,AP,0.8849556477727967
WARC,1.0,57,AP,0.8849556477727967
WARC,1.0,56,AP,0.8849556477727967
WARC,1.0,55,AP,0.8849556477727967
WARC,1.0,54,AP,0.8849556477727967
WARC,1.0,53,AP,0.8849556477727967
WARC,1.0,52,AP,0.8849556477727967
WARC,1.0,51,AP,0.8849556477727967
WARC,1.0,50,AP,0.8849556477727967
WARC,1.0,49,AP,0.8849556477727967
WARC,1.0,63,AP,0.8849556477727967
WARC,1.0,48,AP,0.8849556477727967
WARC,1.0,46,AP,0.8849556477727967
WARC,1.0,45,AP,0.8849556477727967
WARC,1.0,44,AP,0.8849556477727967
WARC,1.0,43,AP,0.8849556477727967
WARC,1.0,42,AP,0.8849556477727967
WARC,1.0,41,AP,0.8849556477727967
WARC,1.0,40,AP,0.8849556477727967
WARC,1.0,39,AP,0.8849556477727967
WARC,1.0,38,AP,0.8849556477727967
WARC,1.0,37,AP,0.8849556477727967
WARC,1.0,36,AP,0.8849556477727967
WARC,1.0,35,AP,0.8849556477727967
WARC,1.0,34,AP,0.8849556477727967
WARC,1.0,33,AP,0.8849556477727967
WARC,1.0,47,AP,0.8849556477727967
WARC,1.0,64,AP,0.8849556477727967
WARC,1.0,65,AP,0.8849556477727967
WARC,1.0,66,AP,0.8849556477727967
WARC,1.0,97,AP,0.8849556477727967
WARC,1.0,96,AP,0.8849556477727967
WARC,1.0,95,AP,0.8849556477727967
WARC,1.0,94,AP,0.8849556477727967
WARC,1.0,93,AP,0.8849556477727967
WARC,1.0,92,AP,0.8849556477727967
WARC,1.0,91,AP,0.8849556477727967
WARC,1.0,90,AP,0.8849556477727967
WARC,1.0,89,AP,0.8849556477727967
WARC,1.0,88,AP,0.8849556477727967
WARC,1.0,87,AP,0.8849556477727967
WARC,1.0,86,AP,0.8849556477727967
WARC,1.0,85,AP,0.8849556477727967
WARC,1.0,84,AP,0.8849556477727967
WARC,1.0,83,AP,0.8849556477727967
WARC,1.0,82,AP,0.8849556477727967
WARC,1.0,81,AP,0.8849556477727967
WARC,1.0,67,AP,0.8849556477727967
WARC,1.0,68,AP,0.8849556477727967
WARC,1.0,69,AP,0.8849556477727967
WARC,1.0,70,AP,0.8849556477727967
WARC,1.0,71,AP,0.8849556477727967
WARC,1.0,72,AP,0.8849556477727967
WARC,1.0,32,AP,0.8849556477727967
WARC,1.0,73,AP,0.8849556477727967
WARC,1.0,75,AP,0.8849556477727967
WARC,1.0,76,AP,0.8849556477727967
WARC,1.0,77,AP,0.8849556477727967
WARC,1.0,78,AP,0.8849556477727967
WARC,1.0,79,AP,0.8849556477727967
WARC,1.0,80,AP,0.8849556477727967
WARC,1.0,74,AP,0.8849556477727967
WARC,0.8,26,AP,0.8552171321827285
WARC,1.0,31,AP,0.8849556477727967
WARC,1.0,29,AP,0.8849556477727967
WARC,0.9,93,AP,0.883974633296842
WARC,0.9,92,AP,0.8828099070348623
WARC,0.9,91,AP,0.8833546215929478
WARC,0.9,90,AP,0.8834217995568466
WARC,0.9,89,AP,0.8834080705079569
WARC,0.9,88,AP,0.8779048042405853
WARC,0.9,87,AP,0.8829588425614703
WARC,0.9,86,AP,0.8823470214683112
WARC,0.9,85,AP,0.8832527085379903
WARC,0.9,84,AP,0.8839076089266648
WARC,0.9,83,AP,0.8835396885041723
WARC,0.9,82,AP,0.8827011154025719
WARC,0.9,81,AP,0.883627130835191
WARC,0.9,80,AP,0.8820548090326837
WARC,0.9,94,AP,0.8825745477845924
WARC,0.9,79,AP,0.8828495173998239
WARC,0.9,77,AP,0.8823941880622456
WARC,0.9,76,AP,0.8831552744521923
WARC,0.9,75,AP,0.8788614090768402
WARC,0.9,74,AP,0.8777446952135912
WARC,0.9,73,AP,0.8823886976221079
WARC,0.9,72,AP,0.8815904239866622
WARC,0.9,71,AP,0.8817922061558852
WARC,0.9,70,AP,0.8833448110023809
WARC,0.9,69,AP,0.8820031330860886
WARC,0.9,68,AP,0.8807741340291786
WARC,0.9,67,AP,0.8753670442050474
WARC,0.9,66,AP,0.8829666146371387
WARC,0.9,65,AP,0.8823938573091847
WARC,0.9,64,AP,0.8822112657792474
WARC,0.9,78,AP,0.8817916266248617
WARC,0.9,95,AP,0.8831411968463461
WARC,0.9,96,AP,0.8829967679501807
WARC,0.9,97,AP,0.8815482071923658
WARC,1.0,28,AP,0.8849556477727967
WARC,1.0,27,AP,0.8849556477727967
WARC,1.0,26,AP,0.8849556477727967
WARC,1.0,25,AP,0.8849556477727967
WARC,1.0,24,AP,0.8849556477727967
WARC,1.0,23,AP,0.8849556477727967
WARC,1.0,22,AP,0.8849556477727967
WARC,1.0,21,AP,0.8849556477727967
WARC,1.0,20,AP,0.8849556477727967
WARC,1.0,19,AP,0.8849556477727967
WARC,1.0,18,AP,0.8849556477727967
WARC,1.0,17,AP,0.8849556477727967
WARC,1.0,16,AP,0.8849556477727967
WARC,1.0,15,AP,0.8849556477727967
WARC,1.0,14,AP,0.8849556477727967
WARC,1.0,13,AP,0.8849556477727967
WARC,1.0,12,AP,0.8849556477727967
WARC,0.9,98,AP,0.8834497127390735
WARC,0.9,99,AP,0.8801837241464012
WARC,1.0,0,AP,0.8849556477727967
WARC,1.0,1,AP,0.8849556477727967
WARC,1.0,2,AP,0.8849556477727967
WARC,1.0,3,AP,0.8849556477727967
WARC,1.0,30,AP,0.8849556477727967
WARC,1.0,4,AP,0.8849556477727967
WARC,1.0,6,AP,0.8849556477727967
WARC,1.0,7,AP,0.8849556477727967
WARC,1.0,8,AP,0.8849556477727967
WARC,1.0,9,AP,0.8849556477727967
WARC,1.0,10,AP,0.8849556477727967
WARC,1.0,11,AP,0.8849556477727967
WARC,1.0,5,AP,0.8849556477727967
WARC,0.8,25,AP,0.8817601342935733
WARC,0.5,49,AP,0.8188336877390683
WARC,0.8,23,AP,0.8689045257201843
WARC,0.6,49,AP,0.8233618078642932
WARC,0.6,48,AP,0.8330506593492863
WARC,0.6,47,AP,0.8179741308152438
WARC,0.6,46,AP,0.8474735341939285
WARC,0.6,45,AP,0.8476057819826353
WARC,0.6,44,AP,0.855404222588949
WARC,0.6,43,AP,0.8646416588604554
WARC,0.6,42,AP,0.8423820453913425
WARC,0.6,41,AP,0.8725735602275277
WARC,0.6,40,AP,0.8410751892779921
WARC,0.6,39,AP,0.7442875462867016
WARC,0.6,38,AP,0.831361136348053
WARC,0.6,37,AP,0.8118405983519281
WARC,0.6,36,AP,0.8143415981910433
WARC,0.6,50,AP,0.837208184650464
WARC,0.6,35,AP,0.8329244806249333
WARC,0.6,33,AP,0.8376548915361401
WARC,0.6,32,AP,0.8505220676259635
WARC,0.6,31,AP,0.8576881476452128
WARC,0.6,30,AP,0.8555844836050316
WARC,0.6,29,AP,0.7694688851823559
WARC,0.6,28,AP,0.8516577192931124
WARC,0.6,27,AP,0.8586388199418122
WARC,0.6,26,AP,0.8383278519414286
WARC,0.6,25,AP,0.8531628440655438
WARC,0.6,24,AP,0.8559505227652303
WARC,0.6,23,AP,0.8303230209913588
WARC,0.6,22,AP,0.8574398844914561
WARC,0.6,21,AP,0.8398574543990402
WARC,0.6,20,AP,0.84520439858973
WARC,0.6,34,AP,0.8401528851390813
WARC,0.6,51,AP,0.816716091694961
WARC,0.6,52,AP,0.8452820356971801
WARC,0.6,53,AP,0.8425301233939648
WARC,0.6,84,AP,0.842428885875125
WARC,0.6,83,AP,0.8157570443308502
WARC,0.6,82,AP,0.7864560803344917
WARC,0.6,81,AP,0.8304409563475779
WARC,0.6,80,AP,0.8480326923029547
WARC,0.6,79,AP,0.8351918145358489
WARC,0.6,78,AP,0.7960309070706428
WARC,0.6,77,AP,0.8515474350628252
WARC,0.6,76,AP,0.8106888555823214
WARC,0.6,75,AP,0.8540222702575031
WARC,0.6,74,AP,0.8319734191794478
WARC,0.6,73,AP,0.838280836275748
WARC,0.6,72,AP,0.8223858932912412
WARC,0.6,71,AP,0.8586949598921012
WARC,0.6,70,AP,0.8615573036875356
WARC,0.6,69,AP,0.8423926652774109
WARC,0.6,68,AP,0.857366924821736
WARC,0.6,54,AP,0.7996791881553208
WARC,0.6,55,AP,0.8369879025735937
WARC,0.6,56,AP,0.787004732551421
WARC,0.6,57,AP,0.8284608881114084
WARC,0.6,58,AP,0.8423024516607985
WARC,0.6,59,AP,0.8451496515302716
WARC,0.6,18,AP,0.7762873629549003
WARC,0.6,60,AP,0.7991327996949472
WARC,0.6,62,AP,0.8027972432280943
WARC,0.6,63,AP,0.8014001510532
WARC,0.6,64,AP,0.8374014345375335
WARC,0.6,65,AP,0.8248757124531904
WARC,0.6,66,AP,0.8358646190265439
WARC,0.6,67,AP,0.8166105093810088
WARC,0.6,61,AP,0.8230494628380055
WARC,0.6,85,AP,0.8148135008055497
WARC,0.6,17,AP,0.7915596664837757
WARC,0.6,15,AP,0.8575027874943233
WARC,0.5,79,AP,0.8137324661638291
WARC,0.5,78,AP,0.7361088695324389
WARC,0.5,77,AP,0.8292220821656846
WARC,0.5,76,AP,0.7585422565457289
WARC,0.5,75,AP,0.7706583964169336
WARC,0.5,74,AP,0.7223663661237022
WARC,0.5,73,AP,0.825623243848349
WARC,0.5,72,AP,0.8062112010160555
WARC,0.5,71,AP,0.8275008536850084
WARC,0.5,70,AP,0.7224104552370532
WARC,0.5,69,AP,0.7971240200924631
WARC,0.5,68,AP,0.7212590316017383
WARC,0.5,67,AP,0.8405159302063051
WARC,0.5,66,AP,0.8325359436374369
WARC,0.5,80,AP,0.7816875592071084
WARC,0.5,65,AP,0.8175076584269477
WARC,0.5,63,AP,0.8291857692104492
WARC,0.5,62,AP,0.7042409826267108
WARC,0.5,61,AP,0.8120453868841504
WARC,0.5,60,AP,0.8356839318423417
WARC,0.5,59,AP,0.7741273348133846
WARC,0.5,58,AP,0.7980588592127794
WARC,0.5,57,AP,0.8024211127956751
WARC,0.5,56,AP,0.7235864972556987
WARC,0.5,55,AP,0.7687186840373436
WARC,0.5,54,AP,0.8017630583371189
WARC,0.5,53,AP,0.8206499921201617
WARC,0.5,52,AP,0.8138650309460402
WARC,0.5,51,AP,0.8069578133742888
WARC,0.8,24,AP,0.8812430114209179
WARC,0.5,64,AP,0.8084778894586809
WARC,0.5,81,AP,0.7545043574212721
WARC,0.5,82,AP,0.782694301470693
WARC,0.5,83,AP,0.8171510147255101
WARC,0.6,14,AP,0.8313640417700259
WARC,0.6,13,AP,0.8526333562431678
WARC,0.6,12,AP,0.8476503179088729
WARC,0.6,11,AP,0.8637945351284738
WARC,0.6,10,AP,0.8225922779628257
WARC,0.6,9,AP,0.8676961357178714
WARC,0.6,8,AP,0.8338397905832209
WARC,0.6,7,AP,0.8564154394807948
WARC,0.6,6,AP,0.8345879545894266
WARC,0.6,5,AP,0.8586205187930699
WARC,0.6,4,AP,0.835325547541715
WARC,0.6,3,AP,0.8469853659931609
WARC,0.6,2,AP,0.7876325693709537
WARC,0.6,1,AP,0.8694307430370619
WARC,0.6,0,AP,0.8578943073855423
WARC,0.5,99,AP,0.8008694427984119
WARC,0.5,98,AP,0.8315544041315324
WARC,0.5,84,AP,0.7507145444043992
WARC,0.5,85,AP,0.7848139147561476
WARC,0.5,86,AP,0.8276776164982395
WARC,0.5,87,AP,0.8246999335367483
WARC,0.5,88,AP,0.8393235809306122
WARC,0.5,89,AP,0.765122282751984
WARC,0.6,16,AP,0.7828947216868004
WARC,0.5,90,AP,0.7364418127080724
WARC,0.5,92,AP,0.83074756346216
WARC,0.5,93,AP,0.8168834737164412
WARC,0.5,94,AP,0.8474080577162051
WARC,0.5,95,AP,0.7333902450334479
WARC,0.5,96,AP,0.7855756084936898
WARC,0.5,97,AP,0.8379526942492505
WARC,0.5,91,AP,0.7770064405815328
WARC,0.6,86,AP,0.8411839966280867
WARC,0.6,19,AP,0.8461456797992587
WARC,0.6,88,AP,0.8241254073465251
WARC,0.7,86,AP,0.8790114958888924
WARC,0.7,85,AP,0.869465384085296
WARC,0.7,84,AP,0.819298823225525
WARC,0.7,83,AP,0.8585895301173264
WARC,0.7,82,AP,0.8699245081762762
WARC,0.7,81,AP,0.8264698343729557
WARC,0.7,80,AP,0.8480982596490888
WARC,0.7,79,AP,0.8762668242178993
WARC,0.7,78,AP,0.861704896272009
WARC,0.7,77,AP,0.8223086613070394
WARC,0.7,76,AP,0.8624457294748642
WARC,0.7,75,AP,0.8750644206027888
WARC,0.7,74,AP,0.870499799979357
WARC,0.7,73,AP,0.8750488451718564
WARC,0.7,88,AP,0.8752445370592852
WARC,0.7,72,AP,0.8538579549492671
WARC,0.7,70,AP,0.8580138208757855
WARC,0.7,69,AP,0.7838476877286451
WARC,0.7,68,AP,0.8721230796277797
WARC,0.7,67,AP,0.8489499965142419
WARC,0.7,66,AP,0.8740601460030355
WARC,0.7,65,AP,0.8666797490062428
WARC,0.7,64,AP,0.8457956925263814
WARC,0.7,63,AP,0.8729625124500938
WARC,0.7,62,AP,0.877014360688704
WARC,0.7,61,AP,0.8125006758125919
WARC,0.7,60,AP,0.8435995476871443
WARC,0.7,59,AP,0.8616965668041782
WARC,0.7,58,AP,0.8495561618053415
WARC,0.7,57,AP,0.8612196297155326
WARC,0.7,71,AP,0.875274903398629
WARC,0.7,89,AP,0.8663200032402883
WARC,0.7,90,AP,0.8350257036766867
WARC,0.7,91,AP,0.813493289448131
WARC,0.6,87,AP,0.8519390849799827
WARC,0.8,21,AP,0.8813964973769471
WARC,0.8,20,AP,0.8589613866198833
WARC,0.8,19,AP,0.8703628042182162
WARC,0.8,18,AP,0.8752713564420089
WARC,0.8,17,AP,0.8720973798495426
WARC,0.8,16,AP,0.8673183554896404
WARC,0.8,15,AP,0.873621647394018
WARC,0.8,14,AP,0.8798111689650154
WARC,0.8,13,AP,0.8794674442571269
WARC,0.8,12,AP,0.8783664428483606
WARC,0.8,11,AP,0.8822071922367966
WARC,0.8,10,AP,0.8621508199536366
WARC,0.8,9,AP,0.8789199877140967
WARC,0.8,8,AP,0.8799617488114353
WARC,0.8,7,AP,0.8747709047132124
WARC,0.8,6,AP,0.8716201102029214
WARC,0.7,92,AP,0.8394155868095049
WARC,0.7,93,AP,0.8309157179180535
WARC,0.7,94,AP,0.8154016550072546
WARC,0.7,95,AP,0.8189308968452549
WARC,0.7,96,AP,0.8727642430374596
WARC,0.7,97,AP,0.8612342408734844
WARC,0.7,56,AP,0.8669726861044854
WARC,0.7,98,AP,0.8745191876083962
WARC,0.8,0,AP,0.8808918908036698
WARC,0.8,1,AP,0.8787745762486688
WARC,0.8,2,AP,0.8763978463825225
WARC,0.8,3,AP,0.8799257978792197
WARC,0.8,4,AP,0.8812506966825191
WARC,0.8,5,AP,0.8808317645291905
WARC,0.7,99,AP,0.855582974781276
WARC,0.7,55,AP,0.8079764200677347
WARC,0.7,87,AP,0.8704107197728447
WARC,0.8,22,AP,0.856830186297249
WARC,0.7,19,AP,0.8598575051444136
WARC,0.7,18,AP,0.8266683900178828
WARC,0.7,17,AP,0.8570634474310977
WARC,0.7,16,AP,0.8103176956224959
WARC,0.7,15,AP,0.8486603531327391
WARC,0.7,14,AP,0.8575345651557437
WARC,0.7,13,AP,0.8705986430122723
WARC,0.7,12,AP,0.8636797403816898
WARC,0.7,11,AP,0.867084176673175
WARC,0.7,10,AP,0.8572781501086149
WARC,0.7,9,AP,0.8392228999115179
WARC,0.7,8,AP,0.869700164561605
WARC,0.7,7,AP,0.8778705834028901
WARC,0.7,6,AP,0.8465050190349922
WARC,0.7,5,AP,0.8143503375730149
WARC,0.7,4,AP,0.8320163010372753
WARC,0.7,3,AP,0.8250179032242981
WARC,0.7,54,AP,0.8526081311209941
WARC,0.6,90,AP,0.8098968325399546
WARC,0.6,91,AP,0.8588261418335389
WARC,0.6,92,AP,0.8243222412656532
WARC,0.6,93,AP,0.8376940900663896
WARC,0.6,94,AP,0.8004821231524614
WARC,0.7,20,AP,0.8773958653420244
WARC,0.6,95,AP,0.8119832060362128
WARC,0.6,97,AP,0.7838831160040172
WARC,0.6,98,AP,0.8387253171772097
WARC,0.6,99,AP,0.8672518393836358
WARC,0.7,0,AP,0.8704254999862615
WARC,0.7,1,AP,0.8401364714790397
WARC,0.7,2,AP,0.8597846095730843
WARC,0.6,96,AP,0.792608199015696
WARC,0.7,21,AP,0.8584856958067468
WARC,0.6,89,AP,0.8553585957462315
WARC,0.7,23,AP,0.8563712554810093
WARC,0.7,22,AP,0.8421244832427659
WARC,0.7,52,AP,0.8442477238894086
WARC,0.7,51,AP,0.8606450777273306
WARC,0.7,50,AP,0.8667329825553921
WARC,0.7,49,AP,0.8656503837746636
WARC,0.7,48,AP,0.8324686086347032
WARC,0.7,47,AP,0.8605048378828098
WARC,0.7,46,AP,0.8773648747507509
WARC,0.7,45,AP,0.8609823490986229
WARC,0.7,44,AP,0.8759383588139837
WARC,0.7,43,AP,0.8284646627528816
WARC,0.7,42,AP,0.8524702038670492
WARC,0.7,41,AP,0.8539784387542194
WARC,0.7,40,AP,0.8444028707733566
WARC,0.7,39,AP,0.8617337690323563
WARC,0.7,53,AP,0.8559230109063797
WARC,0.7,37,AP,0.8667634368605015
WARC,0.7,38,AP,0.8668450443193926
WARC,0.7,24,AP,0.8539949293867929
WARC,0.7,25,AP,0.8566404392555926
WARC,0.7,26,AP,0.8392003463097246
WARC,0.7,28,AP,0.8650347568636736
WARC,0.7,29,AP,0.8659859395650423
WARC,0.7,27,AP,0.8227238591984322
WARC,0.7,31,AP,0.8705374231067525
WARC,0.7,32,AP,0.8685570137779276
WARC,0.7,33,AP,0.8384614597044562
WARC,0.7,34,AP,0.8625943314203915
WARC,0.7,35,AP,0.8651749770954524
WARC,0.7,36,AP,0.8316129194344445
WARC,0.7,30,AP,0.8772760929946359
Drone,0.7,32,AP,0.9959678934404458
Drone,0.7,36,AP,0.9961074074400816
Drone,0.7,35,AP,0.9962552323079716
Drone,0.7,34,AP,0.9949306706439058
Drone,0.7,33,AP,0.9970017817317524
Drone,0.7,31,AP,0.9965993701559248
Drone,0.7,24,AP,0.9948866078883584
Drone,0.7,29,AP,0.9965789612527364
Drone,0.7,28,AP,0.9967711134722432
Drone,0.7,27,AP,0.9961925530591644
Drone,0.7,26,AP,0.9952570138354974
Drone,0.7,25,AP,0.9926630504819484
Drone,0.7,53,AP,0.9954726116701698
Drone,0.7,30,AP,0.9956397352620642
Drone,0.7,37,AP,0.995096433599399
Drone,0.7,44,AP,0.99508647906445
Drone,0.7,39,AP,0.9968093862430082
Drone,0.7,40,AP,0.9961604163937352
Drone,0.7,41,AP,0.993419830685272
Drone,0.7,42,AP,0.9965109471817148
Drone,0.7,43,AP,0.995250301726064
Drone,0.7,45,AP,0.9954247953358366
Drone,0.7,46,AP,0.9968285466882764
Drone,0.7,47,AP,0.9965716467298068
Drone,0.7,48,AP,0.99562388196109
Drone,0.7,49,AP,0.9961274923233138
Drone,0.7,50,AP,0.9966058332603156
Drone,0.7,51,AP,0.9939365936556646
Drone,0.7,52,AP,0.9953263920100878
Drone,0.7,23,AP,0.9962153777149968
Drone,0.7,38,AP,0.9974600323890974
Drone,0.7,22,AP,0.995803354124336
Drone,0.7,6,AP,0.9953374255454024
Drone,0.7,20,AP,0.9952271361409162
Drone,0.7,54,AP,0.9965561442378584
Drone,0.6,90,AP,0.9910470659262978
Drone,0.6,91,AP,0.991842398649242
Drone,0.6,92,AP,0.9918823288700754
Drone,0.6,93,AP,0.987436107213987
Drone,0.6,94,AP,0.9843943579645767
Drone,0.6,95,AP,0.9874222000542596
Drone,0.6,96,AP,0.9850007260180652
Drone,0.6,97,AP,0.9897256480149408
Drone,0.6,98,AP,0.9939496340243846
Drone,0.6,99,AP,0.9904670234630236
Drone,0.7,0,AP,0.9946275273529028
Drone,0.7,1,AP,0.9954058802078732
Drone,0.7,2,AP,0.9950922224316776
Drone,0.7,21,AP,0.996362810737804
Drone,0.7,3,AP,0.9960977038323816
Drone,0.7,5,AP,0.9967979794871116
Drone,0.7,7,AP,0.9952143982830588
Drone,0.7,8,AP,0.996137454630692
Drone,0.7,9,AP,0.9930282190154534
Drone,0.7,10,AP,0.9952178631565558
Drone,0.7,11,AP,0.9958497721538002
Drone,0.7,12,AP,0.9960756175590352
Drone,0.7,13,AP,0.9947213045051992
Drone,0.7,14,AP,0.9966336406614416
Drone,0.7,15,AP,0.9965625274995816
Drone,0.7,16,AP,0.995963867912972
Drone,0.7,17,AP,0.9954461028148284
Drone,0.7,18,AP,0.9959473315250116
Drone,0.7,19,AP,0.9924430062552018
Drone,0.7,4,AP,0.9966592994441984
Drone,0.7,55,AP,0.9961351197318812
Drone,0.8,22,AP,0.9980304609103438
Drone,0.7,57,AP,0.9954782419541558
Drone,0.7,93,AP,0.9946900558834189
Drone,0.7,94,AP,0.9956921990577596
Drone,0.7,95,AP,0.9961130082110674
Drone,0.7,96,AP,0.9955086913159455
Drone,0.7,97,AP,0.9941722536764686
Drone,0.7,98,AP,0.9953845472047572
Drone,0.7,99,AP,0.9962864640984722
Drone,0.8,0,AP,0.9985280878170456
Drone,0.8,1,AP,0.9980465992845384
Drone,0.8,2,AP,0.997841348169523
Drone,0.8,3,AP,0.998351115158788
Drone,0.8,4,AP,0.997654973499414
Drone,0.8,5,AP,0.998225761848908
Drone,0.8,6,AP,0.9975401186612968
Drone,0.7,92,AP,0.992084019785861
Drone,0.8,7,AP,0.9979720611830236
Drone,0.8,9,AP,0.9975385319565042
Drone,0.8,10,AP,0.9977931630426352
Drone,0.8,11,AP,0.9981613365842844
Drone,0.8,12,AP,0.9984444841271176
Drone,0.8,13,AP,0.997897839911664
Drone,0.8,14,AP,0.9973720571601796
Drone,0.8,15,AP,0.9981509720372794
Drone,0.8,16,AP,0.9979164473184124
Drone,0.8,17,AP,0.9980985831205248
Drone,0.8,18,AP,0.9980657534046756
Drone,0.8,19,AP,0.9978883806200788
Drone,0.8,20,AP,0.9975975446872852
Drone,0.8,21,AP,0.9979268405349966
Drone,0.6,89,AP,0.9923304125731792
Drone,0.8,8,AP,0.9976577678315024
Drone,0.7,91,AP,0.995209344306945
Drone,0.7,90,AP,0.9965341497132494
Drone,0.7,89,AP,0.9951145027714356
Drone,0.7,58,AP,0.997314655634824
Drone,0.7,59,AP,0.9957807670129952
Drone,0.7,60,AP,0.9944284873484908
Drone,0.7,61,AP,0.9940822931630008
Drone,0.7,62,AP,0.995122510638364
Drone,0.7,63,AP,0.9945115784785716
Drone,0.7,64,AP,0.9963789569250824
Drone,0.7,65,AP,0.9947580762216734
Drone,0.7,66,AP,0.992874886016975
Drone,0.7,67,AP,0.9948752728778932
Drone,0.7,68,AP,0.9966118869858268
Drone,0.7,69,AP,0.9969164440007798
Drone,0.7,70,AP,0.995719521738503
Drone,0.7,71,AP,0.9959645848586148
Drone,0.7,72,AP,0.9960535946516706
Drone,0.7,73,AP,0.995572765093212
Drone,0.7,74,AP,0.9959616196643964
Drone,0.7,88,AP,0.9927744135859692
Drone,0.7,87,AP,0.9941544554877316
Drone,0.7,86,AP,0.9959493993274072
Drone,0.7,85,AP,0.9938131120174052
Drone,0.7,84,AP,0.995284768679016
Drone,0.7,83,AP,0.9960686531248516
Drone,0.7,56,AP,0.9950947803606336
Drone,0.7,82,AP,0.9969743510161564
Drone,0.7,80,AP,0.995624511122206
Drone,0.7,79,AP,0.9953534834204648
Drone,0.7,78,AP,0.9961775770896673
Drone,0.7,77,AP,0.995261888411355
Drone,0.7,76,AP,0.9972182930437932
Drone,0.7,75,AP,0.9953008307171044
Drone,0.7,81,AP,0.9965406333619355
Drone,0.6,88,AP,0.99016072041319
Drone,0.5,52,AP,0.9762286506585984
Drone,0.6,86,AP,0.9890431410676496
Drone,0.5,87,AP,0.970100134032303
Drone,0.5,88,AP,0.9623834059908688
Drone,0.5,89,AP,0.9880276596525166
Drone,0.5,90,AP,0.9750176909565216
Drone,0.5,91,AP,0.971951565763732
Drone,0.5,92,AP,0.9686557334961192
Drone,0.5,93,AP,0.9754604993683644
Drone,0.5,94,AP,0.9835126813095796
Drone,0.5,95,AP,0.9799377555623752
Drone,0.5,96,AP,0.9761633426200588
Drone,0.5,97,AP,0.9802032447973636
Drone,0.5,98,AP,0.9752545473313086
Drone,0.5,99,AP,0.9870969483894116
Drone,0.6,0,AP,0.9914502149972412
Drone,0.5,86,AP,0.9772432490788656
Drone,0.6,1,AP,0.9846160616151388
Drone,0.6,3,AP,0.9913270684225084
Drone,0.6,4,AP,0.9914688967058078
Drone,0.6,5,AP,0.9909010693926958
Drone,0.6,6,AP,0.9903725015000944
Drone,0.6,7,AP,0.9896325998919232
Drone,0.6,8,AP,0.9865947406612284
Drone,0.6,9,AP,0.9921461995388876
Drone,0.6,10,AP,0.991871360174412
Drone,0.6,11,AP,0.9883149098636428
Drone,0.6,12,AP,0.9910650455362284
Drone,0.6,13,AP,0.9915483302865278
Drone,0.6,14,AP,0.9807069143602992
Drone,0.6,15,AP,0.9922322400745864
Drone,0.6,16,AP,0.990731612717714
Drone,0.6,2,AP,0.990883660648301
Drone,0.5,85,AP,0.9799959358215072
Drone,0.5,84,AP,0.9805178130285072
Drone,0.5,83,AP,0.9703573739944104
Drone,0.8,23,AP,0.998065993441022
